file,oid_i,oid_j,type_i,type_j,t_at,d_center_min,d_obb_min,L_i,W_i,H_i,L_j,W_j,H_j,speed_i,speed_j,is_stationary_i,is_stationary_j
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,Rm_k9LHUYshduhwrER5mDw,_nJRuHexJ0MUPGuys0kWsQ,Pedestrian,Pedestrian,1511379228.0618808,1.053232481499796,0.0,0.8742746511469445,0.7597955830939361,1.1399999999999864,0.9414078945156273,0.9781753094463153,1.6800000000000068,0.567240871212986,0.04714082454954234,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,Rm_k9LHUYshduhwrER5mDw,iWoIAd5qUdEkc2Ci-KIH-Q,Pedestrian,Pedestrian,1511379227.661833,1.232712452178386,0.16662760842377405,0.8742746511469445,0.7597955830942983,1.1399999999999864,0.8095210620355752,0.7029373342066049,1.240000000000009,0.7043588388953288,0.48634342861070695,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,Rm_k9LHUYshduhwrER5mDw,vE_pDHoq3WYld7BdGi_z-Q,Pedestrian,Pedestrian,1511379225.1616929,1.9800883745328752,0.9446729421587132,0.8742746511469445,0.7597955830946143,1.1399999999999864,0.8095210620355752,0.7029373342065498,1.1999999999999886,1.047161359352031,0.9690380916461055,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,SSKH3R0Su8_ZWYVs6VyglA,v1dxlwgSuf6EbRgt6O9gjA,Pedestrian,Pedestrian,1511379223.761857,1.1376626566889914,0.0,1.1648684375917906,0.9912858073847087,1.75,0.7787221358045626,0.7285176786988214,1.339999999999975,1.1238480719609245,1.3210460279052956,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,T3NnW9EoZm08C16NY7lDkg,h3rJsx0h-BFm85bHLZomHQ,Vehicle,Vehicle,1511379242.86159,3.332802737670414,0.8776796233050729,4.20828739157209,2.10030513124919,2.0,4.221747543485514,1.9352564130336862,1.829999999999984,0.0006721276356601089,0.011535699410703702,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,T3NnW9EoZm08C16NY7lDkg,mb2AbGRk6UF66u0Kx-oBmQ,Vehicle,Vehicle,1511379231.561709,2.884650628536045,0.5368426447399622,4.20828739157209,2.1003051312491996,2.0,3.527343557486708,1.7183553379833607,1.490000000000009,0.0006721276467968985,4.973799150320701e-13,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,TMDkXKoRnOENPyJD2HQzpw,XAg9G8brt4SY692xyK7v1g,Vehicle,Pedestrian,1511379223.961817,2.2486034814030877,0.0,4.694219039402961,2.0911204147774862,1.5600000000000023,0.712704377316344,0.6697034279053298,1.75,0.053327046158321754,0.9522524225025699,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,TMDkXKoRnOENPyJD2HQzpw,bp__4-ETcjmy-StvBvctXg,Vehicle,Pedestrian,1511379223.161947,3.7699010155013806,1.197674333990271,4.694219039402961,2.091120414777487,1.5600000000000023,0.79837487429862,0.8090623292549907,1.660000000000025,0.05743501946086504,1.1573858821795056,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,TMDkXKoRnOENPyJD2HQzpw,jxkNxAgRrQjbkkN5Y7l9cA,Vehicle,Vehicle,1511379231.561709,5.135462573089233,0.4263787707151245,4.694219039402961,2.0911204147774876,1.5600000000000023,4.694219039402961,2.091120414777725,1.5300000000000296,0.013599435776156285,0.004365360150012388,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,TMDkXKoRnOENPyJD2HQzpw,kLHcbD1OlP9wK-l1ZiVLOQ,Vehicle,Pedestrian,1511379223.161947,3.9781002563311483,1.0222404238302196,4.694219039402961,2.091120414777487,1.5600000000000023,0.8138591350609419,0.7297394941595153,1.6499999999999773,0.05743501946086504,1.2283426716656458,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,Thco997G6Zm5nHpLxL2Ipg,Z-1tT4ZN8njt2Ik2D2JWlg,Pedestrian,Pedestrian,1511379223.161947,1.7815210748816401,0.5046673607461383,0.9141882176221838,1.118870004351247,1.8100000000000023,1.0426075875270184,1.0041458944701729,1.4399999999999977,0.07683948050053539,1.1100059444658943,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,Thco997G6Zm5nHpLxL2Ipg,fcpeexaomPNn0s9isWo2Hg,Pedestrian,Pedestrian,1511379223.161947,2.1031965020821266,1.0954788880955137,0.9141882176221838,1.118870004351247,1.8100000000000023,0.6454196151430829,0.6573738208244182,1.3000000000000114,0.07683948050053539,0.8071869583032881,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,Thco997G6Zm5nHpLxL2Ipg,lMLxCqAM3-2hXo_tLRjr6A,Pedestrian,Pedestrian,1511379223.161947,2.772059007470461,1.7313560654015325,0.9141882176221838,1.118870004351247,1.8100000000000023,0.6260306096910747,0.8092915794002196,1.8100000000000023,0.07683948050053539,4.504122242392949e-28,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,Thco997G6Zm5nHpLxL2Ipg,sltxFAhdwNWuiOjlmmzrUw,Pedestrian,Pedestrian,1511379223.161947,2.1463088619085435,0.9592742769209582,0.9141882176221838,1.118870004351247,1.8100000000000023,0.846258915453272,0.9116032004605843,1.8199999999999932,0.07683948050053539,0.7286152047462192,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,Thco997G6Zm5nHpLxL2Ipg,wPSbav9iJ20hnI7-KACC2g,Pedestrian,Pedestrian,1511379223.161947,1.0934028679397128,0.0,0.9141882176221838,1.118870004351247,1.8100000000000023,0.7419122203878059,0.8837363422146822,1.3600000000000136,0.07683948050053539,0.0773332652211684,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,VpC4vy735EOXsasTQUUL6A,zInayFmrliMFX_Qg4CjxAQ,Pedestrian,Vehicle,1511379224.461763,4.305106011076457,1.7570458611671105,0.6547766046429718,0.6617023968522113,1.7099999999999795,4.0405675487302375,1.7289818487085815,1.6399999999999864,1.116638661105869,0.06613456891861366,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,VwHSDXiCe0DxPZIEGKT0IQ,dDYilM7-duGrxePrpZq-cQ,Pedestrian,Pedestrian,1511379234.761827,0.7961724703348785,0.0,0.7558595925310363,0.8063444842032383,1.240000000000009,0.7332429408817479,0.6933076340356369,1.2099999999999795,0.27731494650185773,0.02918147975232601,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,WcPmVVAo_LYgk7pAvFa6ww,v1dxlwgSuf6EbRgt6O9gjA,Sign,Pedestrian,1511379223.161947,2.524233220812754,1.8520079133948881,0.06865040345387165,0.7012236454544544,0.44999999999998863,0.7787221358045626,0.7285176786988555,1.339999999999975,0.0010928468555254608,1.3238680389607105,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,XBG9gJT6vo6pICFL5BVmcg,fTyzrsc4f3GtDtNodwZkqA,Vehicle,Vehicle,1511379223.161947,2.850221549178218,0.7679253512721302,4.459382010387699,1.9490336178669632,1.5400000000000205,3.977293764847628,1.7810193946356336,1.3199999999999932,0.031646230320020216,0.005973794664789773,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,Z-1tT4ZN8njt2Ik2D2JWlg,wPSbav9iJ20hnI7-KACC2g,Pedestrian,Pedestrian,1511379227.0615199,2.683392068017286,1.4862593689097041,1.0426075875270184,1.0041458944694313,1.4399999999999977,0.7419122203878059,0.8837363422146793,1.3600000000000136,0.14094829236301035,0.030120411931068247,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,ZiyT8p8zr5tvPM_2xEB4HQ,cZN6L22Kxr9xmTQcJH0PDg,Vehicle,Pedestrian,1511379224.761699,3.780867504765738,2.1791668868707528,4.555956243358347,2.125401938255306,1.740000000000009,0.7337268871766216,0.7172095025202259,1.839999999999975,0.015462992515528398,0.06254247432543146,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,ZiyT8p8zr5tvPM_2xEB4HQ,ez3UkInrZ9g09vBU0wVMDg,Vehicle,Pedestrian,1511379242.661666,3.1831727885189216,0.7513169403676891,4.555956243358347,2.125401938255306,1.740000000000009,0.6791668629012264,0.6514991769059545,1.6499999999999773,0.010313211275833426,0.07549905127754448,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,Zr44IM0c0zp_ecTNo7Lf4g,bGur00Vn0kfO69SdACuZow,Pedestrian,Sign,1511379235.461643,2.168313509313814,1.4376513265446185,1.0288611892847537,1.0570828564526524,1.8199999999999932,0.051757261965461154,0.37144084706677427,0.6000000000000227,1.6341605483583999,0.0013542062242208298,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,Zr44IM0c0zp_ecTNo7Lf4g,bp__4-ETcjmy-StvBvctXg,Pedestrian,Pedestrian,1511379225.36166,1.448333956127604,0.18839458547763013,1.0288611892847537,1.0570828564529833,1.8199999999999932,0.79837487429862,0.8090623292549068,1.660000000000025,0.07502010457699995,1.398015872471007,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,Zr44IM0c0zp_ecTNo7Lf4g,kLHcbD1OlP9wK-l1ZiVLOQ,Pedestrian,Pedestrian,1511379224.861696,1.0619099554191,0.0,1.0288611892847537,1.0570828564524641,1.8199999999999932,0.8138591350609419,0.7297394941594726,1.6499999999999773,0.0433559748065618,1.403738930523972,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,ZvUb-LuUFKrDOH6YzIeUgQ,h3rJsx0h-BFm85bHLZomHQ,Vehicle,Vehicle,1511379223.261945,3.149971284160913,0.42698577570197244,4.198690419736607,2.0270511776282043,1.8899999999999864,4.221747543485514,1.9352564130336862,1.829999999999984,0.028196663212899716,0.08659869956274743,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,_OXY4x9lAg928DG_KUAnZA,v_xvBmTayPIf9-JykrXxBw,Pedestrian,Sign,1511379223.161947,2.630784152191065,1.955229685261877,0.6366087598626375,0.7086875609814759,1.5699999999999932,0.06191811067285409,0.4987011961646107,0.3299999999999841,0.032469170860569954,0.0529580986302871,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,_nJRuHexJ0MUPGuys0kWsQ,iWoIAd5qUdEkc2Ci-KIH-Q,Pedestrian,Pedestrian,1511379225.9616039,1.0880785794512497,0.0,0.9414078945156273,0.9781753094469557,1.6800000000000068,0.8095210620355752,0.7029373342066014,1.240000000000009,0.18940689614342907,0.7053349284712171,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,asjBCPl7H825a2NZ6IwkFg,nRQU6eE4RQvXbugqaIlkEQ,Pedestrian,Pedestrian,1511379223.161947,2.7901380941363905,1.9148117687264732,0.732636159097885,0.7791728028876665,1.1000000000000227,0.7450820488205684,0.8520395835938388,1.75,0.5595549013730072,0.010312338039001688,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,b12YJTJAOB4lcLTpQPaBbQ,wmZlUL0iazNuWOXKNHL20w,Sign,Sign,1511379233.061509,0.35011712574090087,0.006809095044212325,0.2786009123888445,0.5061833210502608,0.5,0.0887865054234053,0.6086722256521383,0.7799999999999727,0.1633183509106975,0.008424026472462903,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,b12YJTJAOB4lcLTpQPaBbQ,zzCC_moYusDCdANnNbTTIQ,Sign,Pedestrian,1511379223.161947,3.1546278365444094,2.3485078568488578,0.2786009123888445,0.5061833210495561,0.5,0.8853923756043613,0.8310518387162877,1.6899999999999977,0.010353852489767315,1.066769184743027,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,bhTZOralVphMZujnJQ0Gaw,q9eLrOTjBVGgM3YGHFBOnA,Vehicle,Vehicle,1511379223.161947,2.867552519072321,0.7056330506370722,4.951339135184202,2.263607419456953,1.9399999999999977,4.459730054487981,1.9521601062374372,1.579999999999984,0.2853329138390597,0.0006839106618537354,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,bp__4-ETcjmy-StvBvctXg,kLHcbD1OlP9wK-l1ZiVLOQ,Pedestrian,Pedestrian,1511379223.161947,0.6471123535457044,0.0,0.79837487429862,0.8090623292549907,1.660000000000025,0.8138591350609419,0.7297394941595153,1.6499999999999773,1.1573858821795056,1.2283426716656458,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,cZN6L22Kxr9xmTQcJH0PDg,lMLxCqAM3-2hXo_tLRjr6A,Pedestrian,Pedestrian,1511379223.161947,3.4202696520548037,2.450678735968562,0.7337268871766216,0.7172095025202216,1.839999999999975,0.6260306096910747,0.8092915794002196,1.8100000000000023,0.17820837006240975,4.504122242392949e-28,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,cjTr-g-ckokf9yKG0h6ICQ,jxkNxAgRrQjbkkN5Y7l9cA,Pedestrian,Vehicle,1511379224.761699,2.345358567398954,0.052584296583789825,1.040526133502572,0.9411354887825706,1.7699999999999818,4.694219039402961,2.091120414777727,1.5300000000000296,0.42913065768421127,0.004365360040506033,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,dDYilM7-duGrxePrpZq-cQ,vE_pDHoq3WYld7BdGi_z-Q,Pedestrian,Pedestrian,1511379237.161633,1.0265937888059575,0.014652120275090582,0.7332429408817479,0.6933076340352291,1.2099999999999795,0.8095210620355752,0.7029373342065932,1.1999999999999886,0.0329467002635481,0.11936827499268045,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,djqmC_SUsgjpGyBHxsuDRA,iX47Rve1QZ8C-lbvVMEotQ,Pedestrian,Sign,1511379223.161947,0.4259870494226379,0.0,0.7155398063444296,1.2543889148292997,1.660000000000025,0.07570417787791041,0.49712931880710937,0.5299999999999727,0.14619406258517073,0.09000951411387402,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,fcpeexaomPNn0s9isWo2Hg,hlURPAo2mUhpEGBoQ9bMkQ,Pedestrian,Pedestrian,1511379223.161947,3.2777931808730676,2.4093485305190536,0.6454196151430829,0.6573738208244182,1.3000000000000114,0.6291669063147135,0.7461000916519723,1.6999999999999886,0.8071869583032881,0.08992131502440864,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,fcpeexaomPNn0s9isWo2Hg,lMLxCqAM3-2hXo_tLRjr6A,Pedestrian,Pedestrian,1511379223.161947,2.772153353639487,2.001709504577357,0.6454196151430829,0.6573738208244182,1.3000000000000114,0.6260306096910747,0.8092915794002196,1.8100000000000023,0.8071869583032881,4.504122242392949e-28,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,fcpeexaomPNn0s9isWo2Hg,m7sFQS9FftazJCnt2u6OCA,Pedestrian,Pedestrian,1511379224.361768,1.5767252775743872,0.6608971595764583,0.6454196151430829,0.657373820824326,1.3000000000000114,0.5992788323043308,0.7278151170314869,1.8600000000000136,0.5753280003253786,0.003712577460086029,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,fcpeexaomPNn0s9isWo2Hg,sltxFAhdwNWuiOjlmmzrUw,Pedestrian,Pedestrian,1511379223.161947,0.6622034826664487,0.0,0.6454196151430829,0.6573738208244182,1.3000000000000114,0.846258915453272,0.9116032004605843,1.8199999999999932,0.8071869583032881,0.7286152047462192,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,fcpeexaomPNn0s9isWo2Hg,wPSbav9iJ20hnI7-KACC2g,Pedestrian,Pedestrian,1511379223.161947,1.1140754365925603,0.22666537679332044,0.6454196151430829,0.6573738208244182,1.3000000000000114,0.7419122203878059,0.8837363422146822,1.3600000000000136,0.8071869583032881,0.0773332652211684,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,hlURPAo2mUhpEGBoQ9bMkQ,lMLxCqAM3-2hXo_tLRjr6A,Pedestrian,Pedestrian,1511379242.86159,0.830366914828612,0.06951437865739825,0.6291669063147135,0.7461000916519726,1.6999999999999886,0.6260306096910747,0.8092915794002201,1.8100000000000023,0.024597596738799684,5.067135509193001e-28,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,hlURPAo2mUhpEGBoQ9bMkQ,m7sFQS9FftazJCnt2u6OCA,Pedestrian,Pedestrian,1511379223.161947,3.2298330393690393,2.3570476485127783,0.6291669063147135,0.7461000916519723,1.6999999999999886,0.5992788323043308,0.7278151170314917,1.8600000000000136,0.08992131502440864,0.04401637689028425,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,hlURPAo2mUhpEGBoQ9bMkQ,sltxFAhdwNWuiOjlmmzrUw,Pedestrian,Pedestrian,1511379223.161947,2.617662933431395,1.663745330527923,0.6291669063147135,0.7461000916519723,1.6999999999999886,0.846258915453272,0.9116032004605843,1.8199999999999932,0.08992131502440864,0.7286152047462192,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,hwKW2tdShVrJFCU1mtx2BA,lNO7EHTfJZD6DhCGBQImtw,Pedestrian,Pedestrian,1511379240.461624,0.9356298411339865,0.0,0.7550431042396821,0.7809726492550886,1.6999999999999886,0.732636159097885,0.779172802888012,1.1999999999999886,0.2051221036039455,0.6078395500983078,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,iJwDbzBn8ergjD6C0F2bDw,zg1DVaf1_4FW1CrGjVZzkA,Vehicle,Pedestrian,1511379223.161947,5.088711292090142,2.263842928367668,4.9285351908154,2.1167720478859278,1.8400000000000318,0.6344177453325643,0.6865256405718955,1.6800000000000068,4.539175151241246e-28,1.590719824249291,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,iNT8lLe_QNvZHYfOavWwdw,mb2AbGRk6UF66u0Kx-oBmQ,Vehicle,Vehicle,1511379223.161947,3.2103304850543375,0.8640398954020204,3.8520285282897637,1.8819483360721694,1.5199999999999818,3.527343557486708,1.7183553379833554,1.490000000000009,0.004264109864779638,4.5129116190333625e-28,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,lMLxCqAM3-2hXo_tLRjr6A,m7sFQS9FftazJCnt2u6OCA,Pedestrian,Pedestrian,1511379223.261945,3.38776311652567,2.4119715831719035,0.6260306096910747,0.8092915794002162,1.8100000000000023,0.5992788323043308,0.7278151170314899,1.8600000000000136,3.941106290927475e-28,0.039907546141268464,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,lMLxCqAM3-2hXo_tLRjr6A,sltxFAhdwNWuiOjlmmzrUw,Pedestrian,Pedestrian,1511379223.161947,2.1477909350769253,1.1312857036220807,0.6260306096910747,0.8092915794002196,1.8100000000000023,0.846258915453272,0.9116032004605843,1.8199999999999932,4.504122242392949e-28,0.7286152047462192,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,lMLxCqAM3-2hXo_tLRjr6A,wPSbav9iJ20hnI7-KACC2g,Pedestrian,Pedestrian,1511379226.0616,2.833762911596921,1.7632804064778478,0.6260306096910747,0.8092915794002205,1.8100000000000023,0.7419122203878059,0.8837363422146808,1.3600000000000136,3.5626916741427515e-13,0.058940744347916366,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,m7sFQS9FftazJCnt2u6OCA,sltxFAhdwNWuiOjlmmzrUw,Pedestrian,Pedestrian,1511379224.761699,0.9742729863842756,0.0,0.5992788323043308,0.7278151170314918,1.8600000000000136,0.846258915453272,0.9116032004613607,1.8199999999999932,0.003712577460081584,0.7523700781103305,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,m7sFQS9FftazJCnt2u6OCA,wPSbav9iJ20hnI7-KACC2g,Pedestrian,Pedestrian,1511379223.261945,2.899812787077722,1.8956364216888575,0.5992788323043308,0.7278151170314899,1.8600000000000136,0.7419122203878059,0.8837363422146794,1.3600000000000136,0.039907546141268464,0.06691508082906436,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,n6koQY4nVvtgicsTbO0ZdA,pPY1MXaOeXzE_innwQ_8Nw,Sign,Vehicle,1511379223.161947,3.510609634240009,0.8115848417766882,0.07606982594374889,0.48325264830786935,0.8500000000000227,4.78039502715149,2.1568373116855484,1.8999999999999773,0.00609238246966553,0.028342968017077506,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,nnd67Muvf8y7VQiMq1bh6A,vfHq4Fb56mJ4rUEzfevwXA,Vehicle,Vehicle,1511379223.261945,2.767050340111653,0.5467891469170234,4.644347391407158,1.9677659186240453,1.670000000000016,4.644347391407158,1.9677659186240453,1.8400000000000318,3.971777673628279e-28,1.985888420681137e-28,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,r32Yvt1mPDHG1cbJhMhgow,vI4R1g6WKIeLQW8UMAoPPg,Vehicle,Vehicle,1511379226.0616,3.422939110276581,0.44803710090843396,5.071094486721466,2.2096245263421013,1.7300000000000182,4.839953505654167,2.0875629993621043,1.740000000000009,1.7763568394002505e-14,0.008818082678107284,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,rBN3kjQ59LJIb88Wpfov9w,vNblQgXDI2Pb3d6BDERgZw,Vehicle,Vehicle,1511379225.261699,2.618353315675168,0.6032830713845042,4.666326742079377,2.0033377421934304,1.8000000000000114,4.324399664243423,1.99020667072533,1.6000000000000227,5.067147056931529e-28,1.432144669219779e-13,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,rkmPPmILyD_GWJHmaNP3ig,zzCC_moYusDCdANnNbTTIQ,Pedestrian,Pedestrian,1511379223.161947,0.7818162495073206,0.0,0.834196659220312,0.8346968933221883,1.4599999999999795,0.8853923756043613,0.8310518387162877,1.6899999999999977,1.1858138448837514,1.066769184743027,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,sltxFAhdwNWuiOjlmmzrUw,wPSbav9iJ20hnI7-KACC2g,Pedestrian,Pedestrian,1511379223.161947,1.4116663248115724,0.34511846079246666,0.846258915453272,0.9116032004605843,1.8199999999999932,0.7419122203878059,0.8837363422146822,1.3600000000000136,0.7286152047462192,0.0773332652211684,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,uHGl3K3UPbeXHu4rsfeeXA,xi4HDAzu_G5jn9hw5MQXFQ,Vehicle,Vehicle,1511379233.261663,3.2327240769419667,0.5062182944857747,5.274197813319086,2.376549734705505,1.910000000000025,4.93438295168613,2.186386718867005,1.7900000000000205,0.003839400459008408,0.005122175333418616,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,vI4R1g6WKIeLQW8UMAoPPg,xi4HDAzu_G5jn9hw5MQXFQ,Vehicle,Vehicle,1511379240.161589,3.1850562955796415,0.6316259795453285,4.839953505654167,2.087562999362105,1.740000000000009,4.93438295168613,2.1863867188670083,1.7900000000000205,0.011702127291874712,0.03193762858006533,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,3DlHIW3XWDZnwdIGk28xPA,TiWyYKsZ_B9Ce_KGVpdRMw,Pedestrian,Pedestrian,1511379223.261945,0.8346886189183957,0.0,0.732636159097885,0.7791728028876438,1.2200000000000273,0.8316559958473012,0.7679958625299005,1.1800000000000068,0.6976696480566965,0.8645847444648493,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,6lAMGD7JFQC_q1Bf6tpWyQ,TiWyYKsZ_B9Ce_KGVpdRMw,Pedestrian,Pedestrian,1511379229.661538,1.0464595613536967,0.014951250776763406,0.7772876593959984,0.7796668657591516,1.25,0.8316559958473012,0.7679958625298079,1.1800000000000068,0.7600932531584378,0.6789894058248402,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,8PMHoqlEx7W3B1uATasCJQ,TiWyYKsZ_B9Ce_KGVpdRMw,Pedestrian,Pedestrian,1511379225.461654,1.357376487060499,0.5713114447852532,0.732636159097885,0.7791728028878782,1.3500000000000227,0.8316559958473012,0.7679958625296204,1.1800000000000068,0.7254958354572247,0.730268285982754,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,9Xdc5E3ZM_DPHoKWmzHSKw,TiWyYKsZ_B9Ce_KGVpdRMw,Pedestrian,Pedestrian,1511379225.761605,1.6866248359135911,0.6175566065372899,0.7892764638399408,0.8614400115475268,1.1399999999999864,0.8316559958473012,0.7679958625298464,1.1800000000000068,2.305827888519714,0.6686736158952991,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,DmFtLFoqkvQbJgofUTQiZA,PglRQB4gCLuoKqoqWbe6qw,Vehicle,Vehicle,1511379224.561754,5.016951543527641,2.043173096082109,4.9285351908154,2.1167720478857226,1.8199999999999932,4.693817686799804,2.092893148731893,1.8199999999999932,2.1334777765716797e-13,7.160723346098895e-14,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,DmFtLFoqkvQbJgofUTQiZA,RAe6hpdxB8wkBwtma6sNeg,Vehicle,Vehicle,1511379223.261945,6.740445913372243,2.3823598266658803,4.644347391407158,1.9677659186240408,1.6399999999999864,4.693817686799804,2.092893148731897,1.8199999999999932,0.021127046754598682,6.383209632273512e-28,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,DmFtLFoqkvQbJgofUTQiZA,iJwDbzBn8ergjD6C0F2bDw,Vehicle,Vehicle,1511379223.261945,2.9930943644679386,0.8869474040587155,4.9285351908154,2.116772047885931,1.8400000000000318,4.693817686799804,2.092893148731897,1.8199999999999932,3.971777686632434e-28,6.383209632273512e-28,0,0
individual_files_training_segment-1022527355599519580_4866_960_4886_960_with_camera_labels.tfrecord,TiWyYKsZ_B9Ce_KGVpdRMw,lNO7EHTfJZD6DhCGBQImtw,Pedestrian,Pedestrian,1511379223.8618538,0.769467808887531,0.0,0.732636159097885,0.779172802888115,1.1999999999999886,0.8316559958473012,0.7679958625299006,1.1800000000000068,0.6899425000177916,0.8645847444646219,0,0
